;date;time;weekday;pedestrians count;temperature in ºc;weather condition;holiday;school holiday;months;hour
0;2018-05-01;00:00:00;Tuesday;0;8.0;partly-cloudy-night;1;0;05;00
1;2018-05-01;01:00:00;Tuesday;0;7.0;partly-cloudy-night;1;0;05;01
2;2018-05-01;02:00:00;Tuesday;146;7.0;partly-cloudy-night;1;0;05;02
3;2018-05-01;03:00:00;Tuesday;125;7.0;partly-cloudy-night;1;0;05;03
4;2018-05-01;04:00:00;Tuesday;84;6.0;partly-cloudy-night;1;0;05;04
5;2018-05-01;05:00:00;Tuesday;102;6.0;partly-cloudy-night;1;0;05;05
6;2018-05-01;06:00:00;Tuesday;68;6.0;partly-cloudy-night;1;0;05;06
7;2018-05-01;07:00:00;Tuesday;55;6.0;partly-cloudy-day;1;0;05;07
8;2018-05-01;08:00:00;Tuesday;108;7.0;partly-cloudy-day;1;0;05;08
9;2018-05-01;09:00:00;Tuesday;253;7.0;partly-cloudy-day;1;0;05;09
10;2018-05-01;10:00:00;Tuesday;547;8.0;partly-cloudy-day;1;0;05;10
11;2018-05-01;11:00:00;Tuesday;963;10.0;partly-cloudy-day;1;0;05;11
12;2018-05-01;12:00:00;Tuesday;4318;11.0;partly-cloudy-day;1;0;05;12
13;2018-05-01;13:00:00;Tuesday;2001;12.0;partly-cloudy-day;1;0;05;13
14;2018-05-01;14:00:00;Tuesday;2039;12.0;partly-cloudy-day;1;0;05;14
15;2018-05-01;15:00:00;Tuesday;2472;13.0;partly-cloudy-day;1;0;05;15
16;2018-05-01;16:00:00;Tuesday;2628;13.0;partly-cloudy-day;1;0;05;16
17;2018-05-01;17:00:00;Tuesday;2279;13.0;partly-cloudy-day;1;0;05;17
18;2018-05-01;18:00:00;Tuesday;1765;13.0;partly-cloudy-day;1;0;05;18
19;2018-05-01;19:00:00;Tuesday;1433;13.0;partly-cloudy-day;1;0;05;19
20;2018-05-01;20:00:00;Tuesday;906;12.0;partly-cloudy-day;1;0;05;20
21;2018-05-01;21:00:00;Tuesday;418;11.0;partly-cloudy-night;1;0;05;21
22;2018-05-01;22:00:00;Tuesday;214;9.0;partly-cloudy-night;1;0;05;22
23;2018-05-01;23:00:00;Tuesday;167;8.0;partly-cloudy-night;1;0;05;23
24;2018-05-02;00:00:00;Wednesday;57;7.0;partly-cloudy-night;0;0;05;00
25;2018-05-02;01:00:00;Wednesday;24;6.0;partly-cloudy-night;0;0;05;01
26;2018-05-02;02:00:00;Wednesday;21;5.0;partly-cloudy-night;0;0;05;02
27;2018-05-02;03:00:00;Wednesday;12;5.0;partly-cloudy-night;0;0;05;03
28;2018-05-02;04:00:00;Wednesday;12;4.0;partly-cloudy-night;0;0;05;04
29;2018-05-02;05:00:00;Wednesday;43;4.0;partly-cloudy-night;0;0;05;05
30;2018-05-02;06:00:00;Wednesday;336;3.0;partly-cloudy-night;0;0;05;06
31;2018-05-02;07:00:00;Wednesday;754;3.0;partly-cloudy-day;0;0;05;07
32;2018-05-02;08:00:00;Wednesday;1256;6.0;partly-cloudy-day;0;0;05;08
33;2018-05-02;09:00:00;Wednesday;1918;8.0;partly-cloudy-day;0;0;05;09
34;2018-05-02;10:00:00;Wednesday;3538;11.0;partly-cloudy-day;0;0;05;10
35;2018-05-02;11:00:00;Wednesday;5266;13.0;partly-cloudy-day;0;0;05;11
36;2018-05-02;12:00:00;Wednesday;6677;15.0;partly-cloudy-day;0;0;05;12
37;2018-05-02;13:00:00;Wednesday;7484;16.0;partly-cloudy-day;0;0;05;13
38;2018-05-02;14:00:00;Wednesday;7602;17.0;partly-cloudy-day;0;0;05;14
39;2018-05-02;15:00:00;Wednesday;7532;17.0;partly-cloudy-day;0;0;05;15
40;2018-05-02;16:00:00;Wednesday;7947;18.0;partly-cloudy-day;0;0;05;16
41;2018-05-02;17:00:00;Wednesday;7961;18.0;partly-cloudy-day;0;0;05;17
42;2018-05-02;18:00:00;Wednesday;7339;18.0;partly-cloudy-day;0;0;05;18
43;2018-05-02;19:00:00;Wednesday;5519;17.0;partly-cloudy-day;0;0;05;19
44;2018-05-02;20:00:00;Wednesday;2143;16.0;partly-cloudy-day;0;0;05;20
45;2018-05-02;21:00:00;Wednesday;800;15.0;partly-cloudy-night;0;0;05;21
46;2018-05-02;22:00:00;Wednesday;427;13.0;partly-cloudy-night;0;0;05;22
47;2018-05-02;23:00:00;Wednesday;230;12.0;partly-cloudy-night;0;0;05;23
48;2018-05-03;00:00:00;Thursday;87;12.0;partly-cloudy-night;0;0;05;00
49;2018-05-03;01:00:00;Thursday;32;11.0;partly-cloudy-night;0;0;05;01
50;2018-05-03;02:00:00;Thursday;42;10.0;partly-cloudy-night;0;0;05;02
51;2018-05-03;03:00:00;Thursday;31;10.0;partly-cloudy-night;0;0;05;03
52;2018-05-03;04:00:00;Thursday;65;9.0;partly-cloudy-night;0;0;05;04
53;2018-05-03;05:00:00;Thursday;69;10.0;partly-cloudy-night;0;0;05;05
54;2018-05-03;06:00:00;Thursday;265;10.0;partly-cloudy-night;0;0;05;06
55;2018-05-03;07:00:00;Thursday;712;10.0;partly-cloudy-day;0;0;05;07
56;2018-05-03;08:00:00;Thursday;1469;10.0;partly-cloudy-day;0;0;05;08
57;2018-05-03;09:00:00;Thursday;2260;11.0;partly-cloudy-day;0;0;05;09
58;2018-05-03;10:00:00;Thursday;3830;12.0;partly-cloudy-day;0;0;05;10
59;2018-05-03;11:00:00;Thursday;5612;13.0;partly-cloudy-day;0;0;05;11
60;2018-05-03;12:00:00;Thursday;7046;14.0;partly-cloudy-day;0;0;05;12
61;2018-05-03;13:00:00;Thursday;7658;15.0;partly-cloudy-day;0;0;05;13
62;2018-05-03;14:00:00;Thursday;7057;15.0;partly-cloudy-day;0;0;05;14
63;2018-05-03;15:00:00;Thursday;7564;16.0;partly-cloudy-day;0;0;05;15
64;2018-05-03;16:00:00;Thursday;7744;16.0;partly-cloudy-day;0;0;05;16
65;2018-05-03;17:00:00;Thursday;8126;17.0;partly-cloudy-day;0;0;05;17
66;2018-05-03;18:00:00;Thursday;7735;16.0;partly-cloudy-day;0;0;05;18
67;2018-05-03;19:00:00;Thursday;5693;16.0;partly-cloudy-day;0;0;05;19
68;2018-05-03;20:00:00;Thursday;2605;15.0;partly-cloudy-day;0;0;05;20
69;2018-05-03;21:00:00;Thursday;1014;13.0;partly-cloudy-night;0;0;05;21
70;2018-05-03;22:00:00;Thursday;574;12.0;partly-cloudy-night;0;0;05;22
71;2018-05-03;23:00:00;Thursday;379;10.0;partly-cloudy-night;0;0;05;23
72;2018-05-04;00:00:00;Friday;104;9.0;partly-cloudy-night;0;0;05;00
73;2018-05-04;01:00:00;Friday;28;8.0;partly-cloudy-night;0;0;05;01
74;2018-05-04;02:00:00;Friday;21;7.0;partly-cloudy-night;0;0;05;02
75;2018-05-04;03:00:00;Friday;18;6.0;partly-cloudy-night;0;0;05;03
76;2018-05-04;04:00:00;Friday;23;5.0;partly-cloudy-night;0;0;05;04
77;2018-05-04;05:00:00;Friday;46;5.0;partly-cloudy-night;0;0;05;05
78;2018-05-04;06:00:00;Friday;242;4.0;clear-night;0;0;05;06
79;2018-05-04;07:00:00;Friday;511;5.0;partly-cloudy-day;0;0;05;07
80;2018-05-04;08:00:00;Friday;1044;7.0;partly-cloudy-day;0;0;05;08
81;2018-05-04;09:00:00;Friday;2202;10.0;partly-cloudy-day;0;0;05;09
82;2018-05-04;10:00:00;Friday;3795;13.0;partly-cloudy-day;0;0;05;10
83;2018-05-04;11:00:00;Friday;5366;15.0;partly-cloudy-day;0;0;05;11
84;2018-05-04;12:00:00;Friday;6672;17.0;partly-cloudy-day;0;0;05;12
85;2018-05-04;13:00:00;Friday;7717;18.0;partly-cloudy-day;0;0;05;13
86;2018-05-04;14:00:00;Friday;7996;19.0;partly-cloudy-day;0;0;05;14
87;2018-05-04;15:00:00;Friday;8760;20.0;partly-cloudy-day;0;0;05;15
88;2018-05-04;16:00:00;Friday;9378;20.0;partly-cloudy-day;0;0;05;16
89;2018-05-04;17:00:00;Friday;9219;20.0;partly-cloudy-day;0;0;05;17
90;2018-05-04;18:00:00;Friday;8987;20.0;clear-day;0;0;05;18
91;2018-05-04;19:00:00;Friday;7161;20.0;clear-day;0;0;05;19
92;2018-05-04;20:00:00;Friday;3692;19.0;clear-day;0;0;05;20
93;2018-05-04;21:00:00;Friday;1596;17.0;clear-night;0;0;05;21
94;2018-05-04;22:00:00;Friday;943;15.0;clear-night;0;0;05;22
95;2018-05-04;23:00:00;Friday;630;14.0;clear-night;0;0;05;23
96;2018-05-05;00:00:00;Saturday;379;13.0;clear-night;0;0;05;00
97;2018-05-05;01:00:00;Saturday;201;11.0;clear-night;0;0;05;01
98;2018-05-05;02:00:00;Saturday;125;10.0;clear-night;0;0;05;02
99;2018-05-05;03:00:00;Saturday;93;9.0;clear-night;0;0;05;03
100;2018-05-05;04:00:00;Saturday;46;8.0;clear-night;0;0;05;04
101;2018-05-05;05:00:00;Saturday;64;7.0;clear-night;0;0;05;05
102;2018-05-05;06:00:00;Saturday;603;7.0;clear-night;0;0;05;06
103;2018-05-05;07:00:00;Saturday;225;7.0;clear-day;0;0;05;07
104;2018-05-05;08:00:00;Saturday;448;9.0;clear-day;0;0;05;08
105;2018-05-05;09:00:00;Saturday;1633;13.0;clear-day;0;0;05;09
106;2018-05-05;10:00:00;Saturday;4591;16.0;clear-day;0;0;05;10
107;2018-05-05;11:00:00;Saturday;7934;18.0;clear-day;0;0;05;11
108;2018-05-05;12:00:00;Saturday;10479;20.0;clear-day;0;0;05;12
109;2018-05-05;13:00:00;Saturday;12075;21.0;clear-day;0;0;05;13
110;2018-05-05;14:00:00;Saturday;12572;22.0;clear-day;0;0;05;14
111;2018-05-05;15:00:00;Saturday;12633;23.0;clear-day;0;0;05;15
112;2018-05-05;16:00:00;Saturday;12605;24.0;clear-day;0;0;05;16
113;2018-05-05;17:00:00;Saturday;11925;24.0;clear-day;0;0;05;17
114;2018-05-05;18:00:00;Saturday;10633;24.0;clear-day;0;0;05;18
115;2018-05-05;19:00:00;Saturday;8277;23.0;clear-day;0;0;05;19
116;2018-05-05;20:00:00;Saturday;4379;22.0;clear-day;0;0;05;20
117;2018-05-05;21:00:00;Saturday;1882;19.0;clear-night;0;0;05;21
118;2018-05-05;22:00:00;Saturday;1032;17.0;clear-night;0;0;05;22
119;2018-05-05;23:00:00;Saturday;838;16.0;clear-night;0;0;05;23
120;2018-05-06;00:00:00;Sunday;512;14.0;clear-night;0;0;05;00
121;2018-05-06;01:00:00;Sunday;298;12.0;clear-night;0;0;05;01
122;2018-05-06;02:00:00;Sunday;135;11.0;clear-night;0;0;05;02
123;2018-05-06;03:00:00;Sunday;125;10.0;clear-night;0;0;05;03
124;2018-05-06;04:00:00;Sunday;61;9.0;clear-night;0;0;05;04
125;2018-05-06;05:00:00;Sunday;64;9.0;clear-night;0;0;05;05
126;2018-05-06;06:00:00;Sunday;45;8.0;clear-night;0;0;05;06
127;2018-05-06;07:00:00;Sunday;118;9.0;clear-day;0;0;05;07
128;2018-05-06;08:00:00;Sunday;127;12.0;clear-day;0;0;05;08
129;2018-05-06;09:00:00;Sunday;313;15.0;clear-day;0;0;05;09
130;2018-05-06;10:00:00;Sunday;608;18.0;clear-day;0;0;05;10
131;2018-05-06;11:00:00;Sunday;918;20.0;clear-day;0;0;05;11
132;2018-05-06;12:00:00;Sunday;1227;22.0;clear-day;0;0;05;12
133;2018-05-06;13:00:00;Sunday;1517;24.0;clear-day;0;0;05;13
134;2018-05-06;14:00:00;Sunday;1571;26.0;clear-day;0;0;05;14
135;2018-05-06;15:00:00;Sunday;1870;27.0;clear-day;0;0;05;15
136;2018-05-06;16:00:00;Sunday;1943;27.0;clear-day;0;0;05;16
137;2018-05-06;17:00:00;Sunday;1707;27.0;clear-day;0;0;05;17
138;2018-05-06;18:00:00;Sunday;1290;27.0;clear-day;0;0;05;18
139;2018-05-06;19:00:00;Sunday;1132;26.0;clear-day;0;0;05;19
140;2018-05-06;20:00:00;Sunday;876;25.0;clear-day;0;0;05;20
141;2018-05-06;21:00:00;Sunday;560;23.0;clear-night;0;0;05;21
142;2018-05-06;22:00:00;Sunday;343;20.0;clear-night;0;0;05;22
143;2018-05-06;23:00:00;Sunday;221;18.0;clear-night;0;0;05;23
144;2018-05-07;00:00:00;Monday;84;17.0;clear-night;0;0;05;00
145;2018-05-07;01:00:00;Monday;40;16.0;clear-night;0;0;05;01
146;2018-05-07;02:00:00;Monday;26;14.0;clear-night;0;0;05;02
147;2018-05-07;03:00:00;Monday;7;13.0;clear-night;0;0;05;03
148;2018-05-07;04:00:00;Monday;22;12.0;clear-night;0;0;05;04
149;2018-05-07;05:00:00;Monday;99;11.0;clear-night;0;0;05;05
150;2018-05-07;06:00:00;Monday;922;10.0;clear-night;0;0;05;06
151;2018-05-07;07:00:00;Monday;531;11.0;clear-day;0;0;05;07
152;2018-05-07;08:00:00;Monday;1331;14.0;clear-day;0;0;05;08
153;2018-05-07;09:00:00;Monday;1791;16.0;clear-day;0;0;05;09
154;2018-05-07;10:00:00;Monday;3426;19.0;clear-day;0;0;05;10
155;2018-05-07;11:00:00;Monday;5085;21.0;clear-day;0;0;05;11
156;2018-05-07;12:00:00;Monday;6363;22.0;clear-day;0;0;05;12
157;2018-05-07;13:00:00;Monday;6972;24.0;clear-day;0;0;05;13
158;2018-05-07;14:00:00;Monday;6557;25.0;clear-day;0;0;05;14
159;2018-05-07;15:00:00;Monday;6527;26.0;clear-day;0;0;05;15
160;2018-05-07;16:00:00;Monday;6574;27.0;clear-day;0;0;05;16
161;2018-05-07;17:00:00;Monday;6625;27.0;clear-day;0;0;05;17
162;2018-05-07;18:00:00;Monday;6552;27.0;clear-day;0;0;05;18
163;2018-05-07;19:00:00;Monday;5063;27.0;clear-day;0;0;05;19
164;2018-05-07;20:00:00;Monday;2444;25.0;clear-day;0;0;05;20
165;2018-05-07;21:00:00;Monday;991;23.0;clear-night;0;0;05;21
166;2018-05-07;22:00:00;Monday;482;19.0;clear-night;0;0;05;22
167;2018-05-07;23:00:00;Monday;275;17.0;clear-night;0;0;05;23
168;2018-05-08;00:00:00;Tuesday;89;16.0;clear-night;0;0;05;00
169;2018-05-08;01:00:00;Tuesday;46;16.0;clear-night;0;0;05;01
170;2018-05-08;02:00:00;Tuesday;34;14.0;clear-night;0;0;05;02
171;2018-05-08;03:00:00;Tuesday;23;13.0;clear-night;0;0;05;03
172;2018-05-08;04:00:00;Tuesday;12;12.0;clear-night;0;0;05;04
173;2018-05-08;05:00:00;Tuesday;66;11.0;clear-night;0;0;05;05
174;2018-05-08;06:00:00;Tuesday;265;11.0;clear-day;0;0;05;06
175;2018-05-08;07:00:00;Tuesday;634;12.0;clear-day;0;0;05;07
176;2018-05-08;08:00:00;Tuesday;1060;14.0;clear-day;0;0;05;08
177;2018-05-08;09:00:00;Tuesday;1770;17.0;clear-day;0;0;05;09
178;2018-05-08;10:00:00;Tuesday;3384;20.0;clear-day;0;0;05;10
179;2018-05-08;11:00:00;Tuesday;4846;22.0;clear-day;0;0;05;11
180;2018-05-08;12:00:00;Tuesday;6025;24.0;clear-day;0;0;05;12
181;2018-05-08;13:00:00;Tuesday;6578;26.0;clear-day;0;0;05;13
182;2018-05-08;14:00:00;Tuesday;6158;27.0;clear-day;0;0;05;14
183;2018-05-08;15:00:00;Tuesday;6575;27.0;partly-cloudy-day;0;0;05;15
184;2018-05-08;16:00:00;Tuesday;6593;28.0;partly-cloudy-day;0;0;05;16
185;2018-05-08;17:00:00;Tuesday;6930;28.0;partly-cloudy-day;0;0;05;17
186;2018-05-08;18:00:00;Tuesday;6674;28.0;partly-cloudy-day;0;0;05;18
187;2018-05-08;19:00:00;Tuesday;5159;27.0;partly-cloudy-day;0;0;05;19
188;2018-05-08;20:00:00;Tuesday;2341;26.0;partly-cloudy-day;0;0;05;20
189;2018-05-08;21:00:00;Tuesday;1031;23.0;partly-cloudy-night;0;0;05;21
190;2018-05-08;22:00:00;Tuesday;750;20.0;partly-cloudy-night;0;0;05;22
191;2018-05-08;23:00:00;Tuesday;362;18.0;partly-cloudy-night;0;0;05;23
192;2018-05-09;00:00:00;Wednesday;123;17.0;clear-night;0;0;05;00
193;2018-05-09;01:00:00;Wednesday;64;16.0;clear-night;0;0;05;01
194;2018-05-09;02:00:00;Wednesday;54;15.0;clear-night;0;0;05;02
195;2018-05-09;03:00:00;Wednesday;36;14.0;clear-night;0;0;05;03
196;2018-05-09;04:00:00;Wednesday;26;13.0;clear-night;0;0;05;04
197;2018-05-09;05:00:00;Wednesday;79;13.0;partly-cloudy-night;0;0;05;05
198;2018-05-09;06:00:00;Wednesday;314;12.0;partly-cloudy-day;0;0;05;06
199;2018-05-09;07:00:00;Wednesday;555;13.0;partly-cloudy-day;0;0;05;07
200;2018-05-09;08:00:00;Wednesday;1591;15.0;partly-cloudy-day;0;0;05;08
201;2018-05-09;09:00:00;Wednesday;1983;18.0;partly-cloudy-day;0;0;05;09
202;2018-05-09;10:00:00;Wednesday;3604;21.0;partly-cloudy-day;0;0;05;10
203;2018-05-09;11:00:00;Wednesday;4915;23.0;partly-cloudy-day;0;0;05;11
204;2018-05-09;12:00:00;Wednesday;5968;25.0;clear-day;0;0;05;12
205;2018-05-09;13:00:00;Wednesday;6396;26.0;partly-cloudy-day;0;0;05;13
206;2018-05-09;14:00:00;Wednesday;6266;28.0;partly-cloudy-day;0;0;05;14
207;2018-05-09;15:00:00;Wednesday;6363;28.0;partly-cloudy-day;0;0;05;15
208;2018-05-09;16:00:00;Wednesday;6486;28.0;partly-cloudy-day;0;0;05;16
209;2018-05-09;17:00:00;Wednesday;7012;28.0;partly-cloudy-day;0;0;05;17
210;2018-05-09;18:00:00;Wednesday;7082;28.0;partly-cloudy-day;0;0;05;18
211;2018-05-09;19:00:00;Wednesday;5537;26.0;partly-cloudy-day;0;0;05;19
212;2018-05-09;20:00:00;Wednesday;2697;25.0;partly-cloudy-day;0;0;05;20
213;2018-05-09;21:00:00;Wednesday;1070;23.0;partly-cloudy-day;0;0;05;21
214;2018-05-09;22:00:00;Wednesday;768;22.0;partly-cloudy-night;0;0;05;22
215;2018-05-09;23:00:00;Wednesday;483;20.0;clear-night;0;0;05;23
216;2018-05-10;00:00:00;Thursday;379;20.0;clear-night;1;0;05;00
217;2018-05-10;01:00:00;Thursday;177;18.0;partly-cloudy-night;1;0;05;01
218;2018-05-10;02:00:00;Thursday;119;17.0;partly-cloudy-night;1;0;05;02
219;2018-05-10;03:00:00;Thursday;77;16.0;clear-night;1;0;05;03
220;2018-05-10;04:00:00;Thursday;60;16.0;clear-night;1;0;05;04
221;2018-05-10;05:00:00;Thursday;42;15.0;partly-cloudy-night;1;0;05;05
222;2018-05-10;06:00:00;Thursday;46;14.0;partly-cloudy-day;1;0;05;06
223;2018-05-10;07:00:00;Thursday;77;14.0;partly-cloudy-day;1;0;05;07
224;2018-05-10;08:00:00;Thursday;184;13.0;partly-cloudy-day;1;0;05;08
225;2018-05-10;09:00:00;Thursday;310;14.0;partly-cloudy-day;1;0;05;09
226;2018-05-10;10:00:00;Thursday;542;15.0;partly-cloudy-day;1;0;05;10
227;2018-05-10;11:00:00;Thursday;935;15.0;partly-cloudy-day;1;0;05;11
228;2018-05-10;12:00:00;Thursday;1323;15.0;partly-cloudy-day;1;0;05;12
229;2018-05-10;13:00:00;Thursday;1840;14.0;partly-cloudy-day;1;0;05;13
230;2018-05-10;14:00:00;Thursday;1598;14.0;partly-cloudy-day;1;0;05;14
231;2018-05-10;15:00:00;Thursday;2072;15.0;partly-cloudy-day;1;0;05;15
232;2018-05-10;16:00:00;Thursday;2226;15.0;partly-cloudy-day;1;0;05;16
233;2018-05-10;17:00:00;Thursday;2197;17.0;partly-cloudy-day;1;0;05;17
234;2018-05-10;18:00:00;Thursday;1764;17.0;partly-cloudy-day;1;0;05;18
235;2018-05-10;19:00:00;Thursday;1257;16.0;partly-cloudy-day;1;0;05;19
236;2018-05-10;20:00:00;Thursday;1120;16.0;partly-cloudy-day;1;0;05;20
237;2018-05-10;21:00:00;Thursday;938;15.0;partly-cloudy-day;1;0;05;21
238;2018-05-10;22:00:00;Thursday;472;14.0;partly-cloudy-night;1;0;05;22
239;2018-05-10;23:00:00;Thursday;283;13.0;partly-cloudy-night;1;0;05;23
240;2018-05-11;00:00:00;Friday;164;12.0;partly-cloudy-night;0;0;05;00
241;2018-05-11;01:00:00;Friday;69;11.0;partly-cloudy-night;0;0;05;01
242;2018-05-11;02:00:00;Friday;44;11.0;partly-cloudy-night;0;0;05;02
243;2018-05-11;03:00:00;Friday;32;10.0;partly-cloudy-night;0;0;05;03
244;2018-05-11;04:00:00;Friday;35;9.0;partly-cloudy-night;0;0;05;04
245;2018-05-11;05:00:00;Friday;72;8.0;partly-cloudy-night;0;0;05;05
246;2018-05-11;06:00:00;Friday;193;8.0;partly-cloudy-day;0;0;05;06
247;2018-05-11;07:00:00;Friday;409;8.0;partly-cloudy-day;0;0;05;07
248;2018-05-11;08:00:00;Friday;849;9.0;partly-cloudy-day;0;0;05;08
249;2018-05-11;09:00:00;Friday;2353;11.0;partly-cloudy-day;0;0;05;09
250;2018-05-11;10:00:00;Friday;5570;14.0;partly-cloudy-day;0;0;05;10
251;2018-05-11;11:00:00;Friday;8863;15.0;partly-cloudy-day;0;0;05;11
252;2018-05-11;12:00:00;Friday;11241;17.0;partly-cloudy-day;0;0;05;12
253;2018-05-11;13:00:00;Friday;12886;18.0;partly-cloudy-day;0;0;05;13
254;2018-05-11;14:00:00;Friday;13086;20.0;partly-cloudy-day;0;0;05;14
255;2018-05-11;15:00:00;Friday;13764;21.0;partly-cloudy-day;0;0;05;15
256;2018-05-11;16:00:00;Friday;13161;21.0;partly-cloudy-day;0;0;05;16
257;2018-05-11;17:00:00;Friday;12219;21.0;partly-cloudy-day;0;0;05;17
258;2018-05-11;18:00:00;Friday;10722;21.0;partly-cloudy-day;0;0;05;18
259;2018-05-11;19:00:00;Friday;8185;21.0;partly-cloudy-day;0;0;05;19
260;2018-05-11;20:00:00;Friday;3994;20.0;partly-cloudy-day;0;0;05;20
261;2018-05-11;21:00:00;Friday;1662;19.0;clear-day;0;0;05;21
262;2018-05-11;22:00:00;Friday;1025;17.0;clear-night;0;0;05;22
263;2018-05-11;23:00:00;Friday;609;16.0;clear-night;0;0;05;23
264;2018-05-12;00:00:00;Saturday;334;15.0;clear-night;0;0;05;00
265;2018-05-12;01:00:00;Saturday;170;14.0;clear-night;0;0;05;01
266;2018-05-12;02:00:00;Saturday;146;14.0;clear-night;0;0;05;02
267;2018-05-12;03:00:00;Saturday;71;13.0;clear-night;0;0;05;03
268;2018-05-12;04:00:00;Saturday;96;12.0;clear-night;0;0;05;04
269;2018-05-12;05:00:00;Saturday;58;11.0;clear-night;0;0;05;05
270;2018-05-12;06:00:00;Saturday;2231;11.0;clear-day;0;0;05;06
271;2018-05-12;07:00:00;Saturday;4987;11.0;clear-day;0;0;05;07
272;2018-05-12;08:00:00;Saturday;375;13.0;clear-day;0;0;05;08
273;2018-05-12;09:00:00;Saturday;1668;16.0;clear-day;0;0;05;09
274;2018-05-12;10:00:00;Saturday;4588;19.0;clear-day;0;0;05;10
275;2018-05-12;11:00:00;Saturday;7676;21.0;partly-cloudy-day;0;0;05;11
276;2018-05-12;12:00:00;Saturday;10270;22.0;partly-cloudy-day;0;0;05;12
277;2018-05-12;13:00:00;Saturday;11479;23.0;clear-day;0;0;05;13
278;2018-05-12;14:00:00;Saturday;12409;24.0;clear-day;0;0;05;14
279;2018-05-12;15:00:00;Saturday;12871;24.0;clear-day;0;0;05;15
280;2018-05-12;16:00:00;Saturday;12638;24.0;clear-day;0;0;05;16
281;2018-05-12;17:00:00;Saturday;11849;24.0;clear-day;0;0;05;17
282;2018-05-12;18:00:00;Saturday;10143;24.0;clear-day;0;0;05;18
283;2018-05-12;19:00:00;Saturday;7922;24.0;clear-day;0;0;05;19
284;2018-05-12;20:00:00;Saturday;3793;23.0;clear-day;0;0;05;20
285;2018-05-12;21:00:00;Saturday;1460;21.0;clear-day;0;0;05;21
286;2018-05-12;22:00:00;Saturday;1024;19.0;clear-night;0;0;05;22
287;2018-05-12;23:00:00;Saturday;738;18.0;clear-night;0;0;05;23
288;2018-05-13;00:00:00;Sunday;459;17.0;clear-night;0;0;05;00
289;2018-05-13;01:00:00;Sunday;379;16.0;clear-night;0;0;05;01
290;2018-05-13;02:00:00;Sunday;218;15.0;clear-night;0;0;05;02
291;2018-05-13;03:00:00;Sunday;134;15.0;clear-night;0;0;05;03
292;2018-05-13;04:00:00;Sunday;68;15.0;clear-night;0;0;05;04
293;2018-05-13;05:00:00;Sunday;61;16.0;clear-night;0;0;05;05
294;2018-05-13;06:00:00;Sunday;40;15.0;partly-cloudy-day;0;0;05;06
295;2018-05-13;07:00:00;Sunday;74;15.0;partly-cloudy-day;0;0;05;07
296;2018-05-13;08:00:00;Sunday;158;16.0;partly-cloudy-day;0;0;05;08
297;2018-05-13;09:00:00;Sunday;261;16.0;partly-cloudy-day;0;0;05;09
298;2018-05-13;10:00:00;Sunday;272;16.0;partly-cloudy-day;0;0;05;10
299;2018-05-13;11:00:00;Sunday;422;15.0;rain;0;0;05;11
300;2018-05-13;12:00:00;Sunday;356;14.0;rain;0;0;05;12
301;2018-05-13;13:00:00;Sunday;447;14.0;rain;0;0;05;13
302;2018-05-13;14:00:00;Sunday;374;14.0;rain;0;0;05;14
303;2018-05-13;15:00:00;Sunday;411;14.0;rain;0;0;05;15
304;2018-05-13;16:00:00;Sunday;623;14.0;rain;0;0;05;16
305;2018-05-13;17:00:00;Sunday;795;14.0;rain;0;0;05;17
306;2018-05-13;18:00:00;Sunday;909;14.0;rain;0;0;05;18
307;2018-05-13;19:00:00;Sunday;678;14.0;rain;0;0;05;19
308;2018-05-13;20:00:00;Sunday;439;14.0;rain;0;0;05;20
309;2018-05-13;21:00:00;Sunday;341;13.0;rain;0;0;05;21
310;2018-05-13;22:00:00;Sunday;207;13.0;cloudy;0;0;05;22
311;2018-05-13;23:00:00;Sunday;112;13.0;cloudy;0;0;05;23
312;2018-05-14;00:00:00;Monday;15;13.0;rain;0;0;05;00
313;2018-05-14;01:00:00;Monday;13;13.0;rain;0;0;05;01
314;2018-05-14;02:00:00;Monday;21;12.0;rain;0;0;05;02
315;2018-05-14;03:00:00;Monday;15;12.0;rain;0;0;05;03
316;2018-05-14;04:00:00;Monday;23;12.0;fog;0;0;05;04
317;2018-05-14;05:00:00;Monday;87;12.0;fog;0;0;05;05
318;2018-05-14;06:00:00;Monday;861;12.0;rain;0;0;05;06
319;2018-05-14;07:00:00;Monday;584;12.0;fog;0;0;05;07
320;2018-05-14;08:00:00;Monday;1038;13.0;fog;0;0;05;08
321;2018-05-14;09:00:00;Monday;1738;14.0;fog;0;0;05;09
322;2018-05-14;10:00:00;Monday;2921;14.0;partly-cloudy-day;0;0;05;10
323;2018-05-14;11:00:00;Monday;4714;16.0;partly-cloudy-day;0;0;05;11
324;2018-05-14;12:00:00;Monday;5962;17.0;partly-cloudy-day;0;0;05;12
325;2018-05-14;13:00:00;Monday;6361;20.0;partly-cloudy-day;0;0;05;13
326;2018-05-14;14:00:00;Monday;6263;21.0;partly-cloudy-day;0;0;05;14
327;2018-05-14;15:00:00;Monday;6148;22.0;partly-cloudy-day;0;0;05;15
328;2018-05-14;16:00:00;Monday;6081;24.0;partly-cloudy-day;0;0;05;16
329;2018-05-14;17:00:00;Monday;6468;25.0;partly-cloudy-day;0;0;05;17
330;2018-05-14;18:00:00;Monday;6030;25.0;partly-cloudy-day;0;0;05;18
331;2018-05-14;19:00:00;Monday;4160;25.0;partly-cloudy-day;0;0;05;19
